1	7768
2	9749
3	1284
4	26785
5	11173
6	16548
7	3327
8	1885
9	1722
10	19411
11	8595
12	10636
13	15297
14	12967
15	4596
16	11999
17	5870
18	14757
19	934
20	8275
21	31100
22	30239
23	26076
24	22113
25	619
26	28225
27	16017
28	21994
29	1787
30	11739
31	11624
32	4065
33	5862
34	23532
35	16452
36	28598
37	2145
38	7410
39	30119
40	25734
41	18385
42	19956
43	2251
44	20739
45	26445
46	25675
47	25474
48	3620
49	10712
50	32309
51	20942
52	27790
53	1627
54	28696
55	21312
56	24766
57	24164
58	23189
59	9745
60	17915
61	25761
62	5460
63	26626
64	25597
65	28443
66	31370
67	26867
68	9053
69	12594
70	24394
71	2886
72	7356
73	6492
74	17553
75	19953
76	28339
77	20124
78	3344
79	23653
80	1662
81	2500
82	17335
83	16418
84	18279
85	18028
86	16134
87	4119
88	15604
89	1966
90	11539
91	14779
92	17360
93	11431
94	21594
95	16364
96	21882
97	4269
98	5447
99	2954
100	25263
