6441	22821
14798	11083
24099	26487
20037	13531
16076	7449
22885	9847
12059	1500
24505	6841
6806	12465
935	17042
11425	8199
25760	21254
20871	25576
17679	4779
15434	14802
8959	17119
32042	20054
12170	24780
29943	31858
20741	31261
12568	9903
7149	4477
31831	1531
28304	20180
12402	2628
7035	30529
5218	10456
20135	26837
21352	13439
6498	5653
22749	6998
20735	15662
7351	9834
11325	22262
11482	5912
19320	31143
32548	15911
6033	11098
22583	26786
9118	24645
21253	15990
32082	8372
21789	28368
6187	4808
31671	17973
16222	25587
19840	2654
14978	20015
15654	14297
4350	13569
18595	32096
6196	5681
16715	4344
14442	19014
2196	15049
5245	20675
19879	12736
68	9252
6058	9703
29125	20887
10443	5247
22810	20603
1548	16867
2849	21913
12241	29980
10983	7717
22315	20803
15826	28275
7138	26778
22160	16505
8004	25961
707	24072
30640	25754
26473	25290
20705	24084
14349	25082
17659	14039
29871	11238
14936	22748
6772	28454
21007	27818
13070	12698
13128	4280
28393	23845
16194	10886
13850	23594
31265	11642
23560	459
13433	29563
25048	14812
16795	847
29594	15529
18082	24757
3125	17004
28219	16961
27666	29325
3384	18684
20107	2711
980	5559
2578	30974
26564	22579
1825	26515
17154	13298
14822	29123
29528	5851
2730	659
30383	23953
22789	5724
12309	24976
1475	23622
29072	19724
12181	29573
22180	20617
3703	16470
15270	5689
6629	5304
23999	3866
26045	10475
28607	30156
25075	8105
12199	9011
26871	4647
18677	4305
18662	24522
4013	9440
13170	15786
24620	9266
16530	16839
12204	26057
28650	26125
6550	9270
21754	16138
30091	2226
23046	25193
16945	19453
17863	14646
28861	2298
28630	14800
23877	7431
20436	17837
32707	12830
21338	9937
8680	20141
9892	26892
9639	1845
23548	2806
10364	11684
7656	17067
3968	6771
22547	21063
18478	27520
764	10272
18931	21673
32352	18118
9335	24108
9832	12475
9902	11457
3986	21491
27293	12148
5473	12554
20973	20292
10181	14919
16177	31870
840	9813
6135	13782
16380	12987
23440	25930
25384	4640
23199	11959
24493	577
23396	3128
12602	17838
14022	21570
32308	32071
14882	1408
27746	7546
22998	29807
5212	31546
139	14009
16305	11454
1862	26707
24027	14847
8750	9813
23523	22766
19995	23452
19156	12665
2786	15138
225	25916
28259	1048
8533	22279
23631	27592
14143	28180
28346	18733
20185	20741
23396	24143
14780	21663
25031	23393
27078	6729
3552	30617
3783	6723
23486	15313
25326	5542
1995	23266
20982	11295
6109	13244
26384	4458
26876	22853
11663	7824
19953	15351
28758	15073
2707	20792
1025	22705
14289	21624
2006	466
23678	32269
18794	12245
18144	19406
14099	27647
29431	14193
3345	29453
2445	30373
10619	22696
17409	8430
13035	26278
16596	22340
32233	13318
5360	18795
23832	12202
9660	13585
18466	6866
6113	15017
1381	12125
24281	9226
16986	28094
14652	30918
18122	20159
9674	31819
11951	21752
7479	29116
22251	14862
7354	16781
26795	13229
19796	23776
12184	3139
21472	31395
9924	2945
5599	2662
26703	27282
32513	30973
27613	20505
4979	8921
16312	4077
23276	4135
10436	10900
28789	22182
21798	18560
17147	15689
3507	11532
21141	32144
4634	23860
30358	16038
3026	30231
30802	9787
17345	28462
3761	6943
1713	17482
1653	5540
25716	17231
9035	6576
13777	31154
1427	13988
5429	32180
8431	10480
13850	3932
3981	31090
18230	19765
20021	13971
19300	30924
11537	8993
5459	1768
320	30442
20977	30599
25369	3356
19861	12701
1343	7263
24559	24204
28777	21679
10928	354
12270	32507
5880	17877
15123	31359
15748	17150
10005	13282
9620	11736
28149	29199
1693	14200
22022	5331
30899	4874
17975	8507
16308	24463
4897	14251
7477	29016
4303	20414
21806	14145
30033	21985
20837	14254
22527	1710
3995	24903
22926	9226
18040	11123
16596	24573
27958	17045
6235	6484
4624	15369
6311	17912
11113	3549
27463	9997
20413	18000
4766	8906
72	16139
623	24603
29304	18465
13610	32760
1043	1736
18936	4227
17960	981
30600	5604
19127	9721
24471	17637
8480	5053
3906	19276
11596	14655
14347	16892
17821	28074
28077	9418
17302	29815
29855	27680
29514	22117
28010	9300
3462	20025
26796	7878
10430	17718
12264	6331
19640	7003
20243	29693
5370	14175
10974	23854
3572	6765
12228	31728
14573	29599
26068	2231
25263	28476
30012	25705
14579	15794
26521	3514
19082	3666
12800	4170
24144	31181
21452	18811
19664	6258
5669	7956
18615	16421
14421	919
16890	9758
5322	25698
20423	24679
2795	23944
19757	788
14747	20333
5258	21823
22158	12835
1464	22986
11854	17032
17142	10196
6412	25884
20632	20215
28711	23203
879	17224
20606	8830
27126	3340
13686	9930
7233	14394
14538	3637
7845	16309
789	20388
17192	28742
14625	25479
13735	32603
29165	12023
7882	20865
384	1172
2472	11427
9328	22305
30777	20992
22577	31196
21119	15342
27679	2718
7284	31568
5961	25015
7858	28888
7939	9095
28133	24061
23082	20445
31985	2491
7477	27407
9698	29966
23297	7389
21911	23340
1625	24838
17966	31109
71	9640
29742	23419
7964	29529
14967	9697
6721	31494
16618	7733
26300	9614
10712	27038
20610	285
10795	16292
23679	10313
30807	3249
16229	32495
15870	16459
30008	24780
30822	17167
17814	7642
29595	20589
16583	24688
19555	12325
393	22808
9446	2949
16280	19503
30746	23135
32511	23871
14320	9164
26657	13341
8768	3748
5254	22465
30837	32184
23655	23272
1528	13270
28920	13931
8541	15226
20344	27997
5200	3668
22777	22248
5694	14462
6895	10725
17859	29561
5243	9789
19670	29933
1141	30722
7094	27933
3132	12364
26259	28972
13117	28628
20989	19729
5956	8019
31246	31067
21893	20888
16470	12454
30825	11115
3209	24793
30234	27941
27626	29733
3021	31244
15222	11709
466	31088
18641	5717
9309	28038
5618	13405
32018	23559
11149	3066
6482	25736
9795	8905
26952	24728
27276	850
946	27036
11104	31822
23151	24681
12200	6041
11213	21158
616	1269
15504	23008
31145	29828
9922	20586
16423	7428
18750	30714
19903	27080
9210	28164
31383	3194
11543	2517
6411	28306
27306	112
16987	16021
23880	27177
16917	5390
1876	1538
19523	27981
7432	22217
27221	28130
10564	30190
19149	15576
13081	14373
24492	23474
12309	32703
30624	18215
20300	22728
15850	22173
26923	15073
19729	5990
8188	3292
16457	8124
32056	17945
28576	5502
6032	18851
17134	25768
3514	22282
18298	24979
25084	11518
29804	21234
633	14768
18935	8072
2622	29929
14147	7082
1804	16358
29467	12920
20451	26362
13147	26331
14419	8419
28439	26686
11394	10215
6027	14092
508	18614
29639	5356
2366	767
2839	15550
11264	6096
18995	7765
9286	8622
20267	6643
6181	4728
2065	30597
9814	13052
4196	5539
12156	86
31039	3142
26677	781
26694	16198
32738	31723
14667	7323
26679	672
3780	592
2433	29206
31982	2118
28602	16018
15293	10670
15438	4495
2954	2628
26795	18266
14459	21324
9611	10860
26801	25677
25345	2188
8501	21392
19781	32161
11680	31320
19007	4184
22156	2270
17365	31866
4798	24083
19188	18186
7951	7956
24416	30753
10527	19053
26684	5770
30905	17166
10584	16669
17413	3853
16702	476
6768	17953
31739	14031
4700	27610
1710	11423
9607	12705
20434	18165
26683	23668
8267	21136
1850	19038
14642	23849
14440	21431
608	12038
2614	1056
