28067	14079
29575	7255
17509	30030
30429	14686
4482	29634
31082	7818
32134	6684
20291	5189
6554	25505
5796	17404
12361	28161
5021	10326
22288	6635
6778	17713
3240	6509
13555	25441
28690	2060
28184	19495
23654	26791
28923	16499
30044	9484
26138	10202
28823	27479
15251	13141
10165	1295
17414	28607
16152	1023
22601	1036
28017	24788
26575	5962
12305	26491
9173	6746
30703	3384
12626	29035
7032	3206
3484	14650
6426	25266
4570	9226
30350	2870
16685	10853
18665	5334
19869	2961
12642	27772
32710	22993
23265	31188
27967	3681
17484	27047
10701	24878
25488	16888
24396	24665
28017	7136
30809	874
19986	7978
18880	13908
7748	7086
26281	6189
8591	23662
2945	27050
6401	4210
19369	26460
30392	25955
28129	2988
15921	12266
9075	29847
7503	15814
1567	26922
2603	11696
2250	15037
29086	26862
18149	32239
17039	6841
24222	22373
25085	16720
16841	22593
21451	13528
10637	9828
9295	16378
6351	27748
24217	9787
6494	19788
7043	13338
8163	22550
30077	13547
17030	14057
27925	27254
11873	5651
2633	25167
1958	32452
18061	17651
8335	8592
2970	31399
13064	19619
21245	16913
2335	2497
12891	5267
16423	8197
24709	29803
4783	30037
32575	139
21798	2984
13776	27193
4427	5623
26697	10343
27734	24836
6038	1232
17384	3022
13894	24279
11699	19407
32282	16414
17897	14587
4687	7913
30822	23929
31403	27185
12444	1312
17225	15240
7234	2224
19749	19120
27836	4309
7015	32505
17225	3292
10608	14942
13295	22834
5541	14942
2854	20897
11518	10908
16967	19274
9037	17718
20146	12898
1103	7397
14274	18349
10612	27865
8050	14778
16494	2642
10700	5603
11899	21502
28437	19715
23667	15125
25786	18422
14225	16950
26872	18386
29441	3584
23887	3558
22061	25457
31652	1911
9159	12286
21049	31029
26006	30582
4685	26239
10498	17303
7570	12379
30814	29037
32339	10291
7415	30830
13922	4688
30176	1879
4291	21528
28539	4804
25113	18951
26568	12690
25556	367
2925	25333
5656	20975
30601	6744
21612	4789
11321	11512
2343	26483
7142	32063
11163	24866
25429	32737
29950	28281
30316	30392
30748	22572
19909	32096
1983	17637
24820	17298
6105	259
31129	4417
1400	1557
11044	28790
29031	32277
31595	6380
6563	15972
2029	31083
23940	30346
13284	31461
22695	3754
11020	22865
16542	29126
17718	11851
29015	16312
5771	2408
21581	8940
14497	12891
3696	17886
6208	28873
8405	9303
21489	30188
26653	13415
30538	17385
9895	8993
7932	12018
1397	8473
20889	21531
14303	31390
6438	8701
11770	30648
10597	20237
453	16352
7903	22970
2841	15746
8883	28232
17999	15667
32545	20079
31150	17586
28885	5810
17819	23968
16629	32129
2944	20479
29673	26638
22392	2156
6381	28911
14527	9756
1624	15480
13532	27800
3753	14038
16779	5432
31319	6124
29036	15457
21077	18669
16238	26238
18279	1982
9466	22719
16935	25609
26335	16788
26582	29216
17664	27880
8164	20376
30911	30
26173	21922
11816	31180
30297	5416
25566	28986
6914	30891
24006	20889
12004	10207
5749	3331
6614	2307
23386	822
22251	31746
32683	6160
20279	11084
21008	13770
5473	3697
16658	14068
19949	31362
23106	29748
20550	23591
4137	29118
19598	30592
29427	26771
550	18877
18394	10105
21244	26748
11091	1981
16279	31461
10747	29099
6116	10375
31808	11466
27838	6641
20688	30680
3647	26384
20929	9352
8905	3916
20613	13054
8914	22369
17548	10502
17779	10494
2230	8472
10672	20511
895	19724
18565	12842
9705	26781
31669	23243
27944	22431
9554	31377
21264	27648
17419	13125
22847	3968
56	19982
6922	19760
32167	14150
4648	30380
32292	23578
31264	24856
8394	17892
32372	30171
18957	3912
8075	4894
131	3856
31327	30723
19061	21704
24299	14502
22569	21273
24914	30164
1773	21478
20943	21646
2275	4648
18272	28988
15760	5514
10546	19121
1827	11203
25291	24802
10373	7095
12025	870
30756	28237
9598	2989
29567	26894
30584	32512
32626	5762
1682	21564
24895	30795
17133	22862
15456	16126
31692	29805
8463	9157
3842	15642
30609	16309
8987	10457
21574	31984
22605	18349
114	32122
7197	19540
17353	5084
3025	23623
15036	10619
4505	25456
17798	11957
10364	26537
23541	28865
29443	6137
20985	28995
4264	5005
22766	7090
24061	9336
18857	29802
2973	27178
836	7568
14291	12210
27306	19881
30475	27059
22241	5113
30461	6184
30234	1693
10387	2007
30586	13928
7326	12182
1446	1149
32573	9537
24081	13745
24073	26230
4357	24478
9473	28951
13938	2950
32313	26493
9082	10990
65	15484
27832	14839
22358	8987
16724	11131
21835	15888
27335	31467
5173	19198
32111	32747
6105	17773
1490	24490
6615	15757
16050	14339
27795	24234
7125	24661
8423	24942
13713	23586
23177	26074
24857	23402
32574	28931
394	25797
11452	2700
23989	1347
8544	13799
1706	8708
916	17227
6921	18326
13310	13428
29448	4881
5737	12573
323	4340
32116	18238
29767	11710
9468	29445
25821	5196
26443	10902
7446	5622
6397	27011
17435	30823
14262	30730
31409	17728
22406	27153
13455	30572
31511	4578
23135	8769
17052	25254
150	28252
7545	32419
16116	2105
27314	27957
29914	23701
13333	13454
1615	16003
28711	21293
24016	21328
30416	21791
16091	24600
5318	249
13626	21797
27065	22672
11536	13067
32067	27007
32677	9604
13966	10582
241	28684
8899	22946
23018	2107
13878	12193
15245	31206
29778	15298
13998	28918
10822	19678
17537	1283
10348	19257
19428	8888
9854	18231
12146	12006
15991	14302
12360	16228
10826	9487
12693	1454
12358	14724
10468	18233
27204	30857
18217	32663
21398	4986
9869	2127
18863	6912
2297	25210
27538	2058
29540	32285
1020	22669
12765	6986
27216	15356
4183	8437
1606	2950
