22789	24109
907	7822
26817	17679
15199	6083
22220	32382
4363	20723
5024	6060
3950	4225
27706	29905
3927	17328
11689	7111
1016	28824
30039	3173
8713	19430
14874	17051
19900	28246
23034	15954
31588	26098
14528	11521
28387	7944
15171	4367
1496	24812
11122	748
30854	23154
20768	26605
15747	31274
19347	15084
31781	3674
30667	17051
14764	26812
28562	20908
11567	508
27976	27811
26184	22768
8299	29046
12926	2453
16104	7402
28023	22477
24357	2476
10202	10715
26315	1330
20741	11930
6740	22095
20340	11136
6488	20889
13292	11862
21399	22395
29547	7861
17093	6169
21455	27456
29977	14567
30536	20131
13460	14343
12927	26702
22290	10599
6531	9458
786	10646
28536	12984
30020	8811
25854	32068
4823	15700
20834	28012
21633	8063
21127	26808
22091	19371
32659	19609
6178	17867
6745	24938
15133	21599
27529	296
18319	31634
13721	28144
18380	3604
27250	5180
17340	28597
4059	13532
26913	26054
32422	12983
27816	4400
26780	63
28593	28241
20778	26805
30430	30362
25800	12578
15709	16361
23341	19729
28918	13735
20532	8973
8915	18337
16268	7389
30995	10919
3874	32642
27917	1767
21584	18157
8804	12295
16322	384
8911	17156
23596	26443
2725	17869
2990	10499
